Text,Speaker,Episode,Season,Show
 You know I know you're low on arrows. You're low on oil. You're low on men. How many are left? 50?,MANCE,e10-The Children,season-04,Game-of-Thrones
 I told Tormund and Orell. We have more than a thousand men.,JON,e10-The Children,season-04,Game-of-Thrones
" I showed you everything I had. The whole army, a hundred thousand strong, and what did you do? You fired on us with everything you had. It wasn't much. Soon as I saw that I sent four hundred men to climb the wall. An unmanned stretch five miles west of here. A lot of them will die climbing, but most of them will be over by the end of the day. This is me being honest with you, Jon Snow, which is more than you've ever done for me. My people have bled enough. We're not here to conquer, we're here to hide behind your wall just like you. We need your tunnel. Now we both know that winter is coming and if my people aren't south of the wall when it comes in earnest, we'll all end up worse than dead. Wanna strike a bargain with me? Here's a bargain. You go back, you open the gates to us and I swear to you that no one else will die. Refuse and we'll kill every last man in Castle Black.",MANCE,e10-The Children,season-04,Game-of-Thrones
[Jon looks over towards the knife. The Wildlings get their weapons ready],,e10-The Children,season-04,Game-of-Thrones
" Ah! Oh, that's why you're here. I reckon you could do it before any of them could stop ya. They'd kill you of course, they'd kill ya slow, but ya knew that when you came in here. Are you capable of that, Jon Snow? Killing a man in his own tent when he's just offered ya peace? Is that what the Night's Watch is? Is that what you are?",MANCE,e10-The Children,season-04,Game-of-Thrones
"[A horn blows in the distance. Everyone scrambles, Mance draws a knife to Jon's neck]",,e10-The Children,season-04,Game-of-Thrones
 You attacking us?,MANCE,e10-The Children,season-04,Game-of-Thrones
" No, it's like you said, we don't have the men.",JON,e10-The Children,season-04,Game-of-Thrones
[The Wildlings run around frantically. Men on horseback ride toward them],,e10-The Children,season-04,Game-of-Thrones
 Hold! To me. To me.,MANCE,e10-The Children,season-04,Game-of-Thrones
"[The horsemen continue toward the Wildlings, killing all in their path. The Wildlings fight back, clearly outnumbered]",,e10-The Children,season-04,Game-of-Thrones
 Stand down! I said my people have bled enough and I meant it.,MANCE,e10-The Children,season-04,Game-of-Thrones
[Stannis Baratheon and Davos Seaworth ride up toward Mance Rayder. They get off their horses. Mance disarms himself],,e10-The Children,season-04,Game-of-Thrones
 You're the king beyond the wall?,STANNIS,e10-The Children,season-04,Game-of-Thrones
[Mance nods],,e10-The Children,season-04,Game-of-Thrones
 You know who I am?,STANNIS,e10-The Children,season-04,Game-of-Thrones
 Never had the pleasure.,MANCE,e10-The Children,season-04,Game-of-Thrones
" This is Stannis Baratheon, the one true king of the seven kingdoms.",DAVOS,e10-The Children,season-04,Game-of-Thrones
 We're not in the seven kingdoms and you're not dressed for this weather.,MANCE,e10-The Children,season-04,Game-of-Thrones
 It is customary to kneel when surrendering to a king.,STANNIS,e10-The Children,season-04,Game-of-Thrones
 We do not kneel.,MANCE,e10-The Children,season-04,Game-of-Thrones
" I'll have thousands of your men in chains by nightfall, I'll have nowhere to put them and nothing to feed them. I'm not here to slaughter beat dogs. Their fate depends on their king.",STANNIS,e10-The Children,season-04,Game-of-Thrones
" All the same, we do not kneel.",MANCE,e10-The Children,season-04,Game-of-Thrones
 Take these men away.,STANNIS,e10-The Children,season-04,Game-of-Thrones
 What are men of the Night's Watch doing in a Wildling camp?,DAVOS,e10-The Children,season-04,Game-of-Thrones
 I was sent to discuss terms with the king beyond the wall.,JON,e10-The Children,season-04,Game-of-Thrones
 You're speaking to the one true king boy. You'll address him as your grace.,DAVOS,e10-The Children,season-04,Game-of-Thrones
" I know he's the king. My father died for him. My name is Jon Snow, your grace. I'm Ned Stark's son.",JON,e10-The Children,season-04,Game-of-Thrones
 Your father was an honorable man.,STANNIS,e10-The Children,season-04,Game-of-Thrones
" He was, your grace.",JON,e10-The Children,season-04,Game-of-Thrones
 What do you think he'd have done with him?,STANNIS,e10-The Children,season-04,Game-of-Thrones
" I was this man's prisoner once. He could've tortured me, he could've killed me, but he spared my life. I think my father would've taken him prisoner, listened to what he had to say.",JON,e10-The Children,season-04,Game-of-Thrones
 Very well. *to Davos* Take him.,STANNIS,e10-The Children,season-04,Game-of-Thrones
" Your grace. If my father'd seen the things that I've seen, he'd also tell you to burn the dead before nightfall. All of them.",JON,e10-The Children,season-04,Game-of-Thrones
 KING'S LANDING,CUT TO,e10-The Children,season-04,Game-of-Thrones
[Qyburn is seen closely analyzing Gregor's body. He's in Pycelle's lab with Cersei],,e10-The Children,season-04,Game-of-Thrones
 I would suggest milk of the poppy to ease his pain but he is completely insensate.,PYCELLE,e10-The Children,season-04,Game-of-Thrones
 Bloody Martells.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 The cause appears to be manticore venom.,PYCELLE,e10-The Children,season-04,Game-of-Thrones
" It is, yes, manticore.",QYBURN,e10-The Children,season-04,Game-of-Thrones
" I've read a good deal about it. It's a horrible poison, usually Mantari in origin. Oh! Yes, yes. There's nothing to be done.",PYCELLE,e10-The Children,season-04,Game-of-Thrones
 Yes there is.,QYBURN,e10-The Children,season-04,Game-of-Thrones
 May I ask what you think you're doing?,PYCELLE,e10-The Children,season-04,Game-of-Thrones
 Saving him.,QYBURN,e10-The Children,season-04,Game-of-Thrones
" Your grace. I wish it were otherwise, but Ser Gregor is beyond saving. Well, well beyond. This man is not even a Maester, let alone Grand Maester.",PYCELLE,e10-The Children,season-04,Game-of-Thrones
 That's for the best. No Maester knows how to save him.,QYBURN,e10-The Children,season-04,Game-of-Thrones
" That is exactly the sort of arrogance that had him expelled from the citadel, your grace. His curiosity was deemed dangerous and unnatural. Rightly so in my opinion.",PYCELLE,e10-The Children,season-04,Game-of-Thrones
" You're dismissed, Grand Maester.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 Your grace. This is my laboratory!,PYCELLE,e10-The Children,season-04,Game-of-Thrones
 Not anymore.,CERSEI,e10-The Children,season-04,Game-of-Thrones
[Pycelle leaves the laboratory angrily as Qyburn tries to save Gregor's body],,e10-The Children,season-04,Game-of-Thrones
 You can save him?,CERSEI,e10-The Children,season-04,Game-of-Thrones
" Difficult to say, your grace, but if my past work is any guide. We stand a chance.",QYBURN,e10-The Children,season-04,Game-of-Thrones
 Do everything you can. Come to me with anything you need.,CERSEI,e10-The Children,season-04,Game-of-Thrones
" Thank you, your grace. You should know, the process may change him, somewhat.",QYBURN,e10-The Children,season-04,Game-of-Thrones
 Will it weaken him?,CERSEI,e10-The Children,season-04,Game-of-Thrones
 Oh no.,QYBURN,e10-The Children,season-04,Game-of-Thrones
 Very well then.,CERSEI,e10-The Children,season-04,Game-of-Thrones
[Cersei leaves as Qyburn drains Gregor's blood. Cersei is seen arguing with Tywin],,e10-The Children,season-04,Game-of-Thrones
" Not another word. We've been over this, the matter's closed.",TYWIN,e10-The Children,season-04,Game-of-Thrones
 I'm opening it again.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 You are betrothed to Loras Tyrell. Still betrothed to Loras Tyrell and you will marry Loras Tyrell as soon as Tommen marries Margaery.,TYWIN,e10-The Children,season-04,Game-of-Thrones
 I will not.,CERSEI,e10-The Children,season-04,Game-of-Thrones
" Jaime cannot marry or inherit lands. Tyrion's sentence will be carried out tomorrow. You have, on several occasions, made great claims about your commitment to this family's future. Your role in that future is more vital now than it ever was.",TYWIN,e10-The Children,season-04,Game-of-Thrones
" I don't care. I will stay in King's Landing where I belong with my son, the king.",CERSEI,e10-The Children,season-04,Game-of-Thrones
" When you were nine years old, I was called to the capital. I decided to take your brother with me and not you. You insisted that you would not be left at Casterly Rock under any circumstances and if you recall-",TYWIN,e10-The Children,season-04,Game-of-Thrones
 I'm not interested in hearing another one of your smug stories about the time you won. This isn't going to be one of those times.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 Do you think you'll be the first person dragged into a sept to be married against her will?,TYWIN,e10-The Children,season-04,Game-of-Thrones
" When you marched into the throne room to tell me we'd won the Battle at Blackwater, do you remember?! I was sitting on the iron throne with Tommen. I was about to give him essence of nightshade, that's how far I was willing to go when I thought someone awful had come to take my son away. Someone awful is coming to take him away.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 No.,TYWIN,e10-The Children,season-04,Game-of-Thrones
" Joffrey is dead. Myrcella's been sold like livestock. And now you want to ship me off to Highgarden and steal my boy, my last boy. Margaery will dig her claws in and you will dig your claws in and you will fight over him like beasts until you rip him apart. I will burn our house to the ground before I let that happen.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 And how will you do that?,TYWIN,e10-The Children,season-04,Game-of-Thrones
 I'll tell everyone the truth.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 And what truth would that be?,TYWIN,e10-The Children,season-04,Game-of-Thrones
" You don't know, do you? You never believed it. How is that possible? What am I saying, of course it's possible. How can someone so consumed by the idea of his family have any conception what his actual family was doing? We were right there in front of you and you didn't see us. One look in the past twenty years, one real look and you would've known.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 Known what?,TYWIN,e10-The Children,season-04,Game-of-Thrones
 Everything they say is true. About Jaime and me.,CERSEI,e10-The Children,season-04,Game-of-Thrones
" No, no, no, no, no.",TYWIN,e10-The Children,season-04,Game-of-Thrones
 Your legacy is a lie.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 I don't believe you.,TYWIN,e10-The Children,season-04,Game-of-Thrones
 Yes you do.,CERSEI,e10-The Children,season-04,Game-of-Thrones
"[Cersei walks away, leaving Tywin standing there alone. Jaime is turning pages in a book in another room]",,e10-The Children,season-04,Game-of-Thrones
 Jaime.,CERSEI,e10-The Children,season-04,Game-of-Thrones
" You won. One fewer brother. Must be proud of yourself. There's really nothing you wouldn't do, is there?",JAIME,e10-The Children,season-04,Game-of-Thrones
" For my family, no. I would do things for my family you couldn't imagine.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 Tyrion is your family.,JAIME,e10-The Children,season-04,Game-of-Thrones
 He's not.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 You don't get to choose.,JAIME,e10-The Children,season-04,Game-of-Thrones
" I do, so do you. You can choose the creature that killed our mother to come into this world-",CERSEI,e10-The Children,season-04,Game-of-Thrones
 Are you really mad enough to blame him for that? He didn't decide to kill her. He was an infant.,JAIME,e10-The Children,season-04,Game-of-Thrones
" A disease doesn't decide to kill you, all the same you cut it out before it does. What do you decide? What do you choose?",CERSEI,e10-The Children,season-04,Game-of-Thrones
" The things I did to get back to you, to endure all that, only to find you-",JAIME,e10-The Children,season-04,Game-of-Thrones
[Cersei kisses Jaime],,e10-The Children,season-04,Game-of-Thrones
 I choose you.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 Those are words.,JAIME,e10-The Children,season-04,Game-of-Thrones
 Yes. Like the ones I just said to father. I told him.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 Told him what?,JAIME,e10-The Children,season-04,Game-of-Thrones
 I told him about us.,CERSEI,e10-The Children,season-04,Game-of-Thrones
 You told him?,JAIME,e10-The Children,season-04,Game-of-Thrones
" I told him I wouldn't marry Loras Tyrell. I told him I'm staying right here with Tommen, with you.",CERSEI,e10-The Children,season-04,Game-of-Thrones
 You think he'll just accept that?,JAIME,e10-The Children,season-04,Game-of-Thrones
 Go and ask him.,CERSEI,e10-The Children,season-04,Game-of-Thrones
[Cersei kisses Jaime],,e10-The Children,season-04,Game-of-Thrones
 What did you say?,JAIME,e10-The Children,season-04,Game-of-Thrones
" I don't want to talk about Tywin Lannister. I don't choose Tywin Lannister, I don't love Tywin Lannister. I love my brother. I love my lover. People will whisper, they'll make their jokes. Let them. They're all so small I can't even see them. I only see what matters.",CERSEI,e10-The Children,season-04,Game-of-Thrones
[Cersei kisses Jaime's metal hand. Jaime pulls her close and kisses her],,e10-The Children,season-04,Game-of-Thrones
 Someone will walk in.,JAIME,e10-The Children,season-04,Game-of-Thrones
 I don't care.,CERSEI,e10-The Children,season-04,Game-of-Thrones
[Jaime picks Cersei up and lays her on the table as the start having sex.],,e10-The Children,season-04,Game-of-Thrones
 MEREEN,CUT TO,e10-The Children,season-04,Game-of-Thrones
[Daenerys is sitting on her throne listening to her people's problems],,e10-The Children,season-04,Game-of-Thrones
" *in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons.",MISSANDEI,e10-The Children,season-04,Game-of-Thrones
" *in Valyrian* Thank you for seeing me, your grace. My name is Fennesz. I can speak the common tongue if you wish.",FENNESZ,e10-The Children,season-04,Game-of-Thrones
 You speak it very well.,DAENERYS,e10-The Children,season-04,Game-of-Thrones
" Before you freed me, I belonged to Master Mighdal. I was tutor to his children. I taught them languages and history. They know a great deal about your family because of me. Little Calla is only seven, but she admires you very much.",FENNESZ,e10-The Children,season-04,Game-of-Thrones
 I hope I can prove worthy of her admiration. What can I do for you?,DAENERYS,e10-The Children,season-04,Game-of-Thrones
" When you took the city, the children begged me not to leave the house. But Master Mighdal and I agreed that I must. So I lost my home. Now I live on the streets.",FENNESZ,e10-The Children,season-04,Game-of-Thrones
